,證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),成交筆數(筆),流通在外股數(千股),本益比-TSE,股價淨值比-TSE,五日漲跌幅(%),label
663,2609 陽明,2021-09-27,129,130,124.5,124.5,82955,10531329,35767,3492104,5.77,4.17,0.012195121951219513,False
664,2609 陽明,2021-09-28,120.5,121.5,119,119.0,72303,8686142,34603,3492104,5.51,3.99,-0.0041841004184100415,False
665,2609 陽明,2021-09-29,115.5,120,115.5,116.5,71067,8355117,36490,3492104,5.4,3.9,-0.0411522633744856,跌
666,2609 陽明,2021-09-30,118,120,116.5,119.5,48131,5691205,21599,3492104,5.54,4,-0.05533596837944664,跌
667,2609 陽明,2021-10-01,116,116.5,108,108.0,163128,18122355,79808,3492104,5,3.62,-0.13253012048192772,跌
668,2609 陽明,2021-10-04,108,108,97.2,97.2,203393,20450859,99037,3492104,4.5,3.26,-0.18319327731092436,跌
669,2609 陽明,2021-10-05,91.3,101,90.7,98.2,203335,19451236,97812,3492104,4.55,3.29,-0.15708154506437766,跌
670,2609 陽明,2021-10-06,99.6,99.7,92.4,92.5,134727,12837204,69166,3492104,4.29,3.1,-0.22594142259414227,跌
671,2609 陽明,2021-10-07,96.1,101,95.4,98.5,142426,13966228,72286,3492104,4.56,3.3,-0.08796296296296297,跌
672,2609 陽明,2021-10-08,99.5,99.8,95,96.8,100334,9764182,52288,3492104,4.49,3.24,-0.004115226337448618,False
673,2609 陽明,2021-10-12,93.8,94.6,87.2,87.4,145444,13072146,73206,3492104,4.05,2.93,-0.10997963340122197,跌
674,2609 陽明,2021-10-13,90.8,93.5,88.4,88.5,140265,12686723,66707,3492104,4.1,2.96,-0.043243243243243246,跌
675,2609 陽明,2021-10-14,91.2,94.7,87.3,92.4,153410,14035231,79235,3492104,4.28,3.1,-0.061928934010152224,跌
676,2609 陽明,2021-10-15,93.1,94,91.5,92.3,86190,7975771,40881,3492104,4.28,3.09,-0.04648760330578513,跌
677,2609 陽明,2021-10-18,90.4,90.4,83.6,89.0,175099,15190216,83707,3492104,4.12,2.98,0.01830663615560634,False
678,2609 陽明,2021-10-19,88.8,90.6,88,88.0,82507,7377187,44195,3492104,4.08,2.95,-0.005649717514124294,False
679,2609 陽明,2021-10-20,89.5,91.2,88.1,88.3,67461,6057481,33430,3492104,4.09,2.96,-0.04437229437229446,跌
680,2609 陽明,2021-10-21,89.2,90.9,88.7,89.3,52515,4717314,26048,3492104,4.14,2.99,-0.032502708559046585,跌
681,2609 陽明,2021-10-22,89.6,90,84.6,85.1,108029,9337863,55677,3492104,3.94,2.85,-0.043820224719101186,跌
682,2609 陽明,2021-10-25,84,91.3,83.6,89.5,118776,10479199,59047,3492104,4.15,3,0.017045454545454544,False
683,2609 陽明,2021-10-26,90.5,91.6,88.5,90.4,75382,6798982,37148,3492104,4.19,3.03,0.02378255945639874,False
684,2609 陽明,2021-10-27,89.3,90.3,88.6,89.3,46820,4188929,24422,3492104,4.14,2.99,0.0,False
685,2609 陽明,2021-10-28,89.4,93.5,89.4,90.6,85763,7857461,43364,3492104,4.2,3.04,0.0646298472385429,漲
686,2609 陽明,2021-10-29,92,98.3,91.5,96.5,149098,14129984,71309,3492104,4.47,3.23,0.0782122905027933,漲
687,2609 陽明,2021-11-01,98.5,101,97,98.0,105899,10469187,56102,3492104,4.54,3.28,0.08407079646017693,漲
688,2609 陽明,2021-11-02,99.4,103.5,98.6,101.5,117563,11877197,59473,3492104,4.7,3.4,0.13661814109742446,漲
689,2609 陽明,2021-11-03,103,110.5,102.5,108.5,168912,18070911,81122,3492104,5.03,3.63,0.1975717439293599,漲
690,2609 陽明,2021-11-04,112,113,105.5,106.0,130037,14262491,62823,3492104,4.91,3.55,0.09844559585492228,漲
691,2609 陽明,2021-11-05,107,108.5,103.5,107.5,88153,9381027,39323,3492104,4.98,3.6,0.09693877551020408,漲
692,2609 陽明,2021-11-08,112.5,118,107,118.0,197241,22125536,79205,3492104,5.47,3.95,0.1625615763546798,漲
693,2609 陽明,2021-11-09,116.5,120.5,115,116.0,204506,24027215,87268,3492104,5.38,3.89,0.06912442396313365,漲
694,2609 陽明,2021-11-10,115.5,120.5,115,115.0,144624,16976294,58851,3492104,5.33,3.85,0.08490566037735849,漲
695,2609 陽明,2021-11-11,115,117.5,103.5,106.0,180798,20112937,79872,3492104,4.91,3.55,-0.013953488372093023,False
696,2609 陽明,2021-11-12,108,109.5,105,106.5,112220,12083888,50762,3492104,4.94,3.57,-0.09745762711864407,跌
697,2609 陽明,2021-11-15,109.5,110,105,105.0,67359,7215203,28570,3492104,3.05,2.05,-0.09482758620689655,跌
698,2609 陽明,2021-11-16,105.5,110,104.5,110.0,89125,9610752,37629,3492104,3.2,2.15,-0.043478260869565216,跌
699,2609 陽明,2021-11-17,110,110.5,106,107.5,76432,8276577,32385,3492104,3.13,2.1,0.014150943396226415,False
700,2609 陽明,2021-11-18,107.5,111.5,107,109.5,61108,6696493,27720,3492104,3.19,2.14,0.028169014084507043,False
701,2609 陽明,2021-11-19,110,112,107,107.5,65882,7190919,28521,3492104,3.13,2.1,0.023809523809523808,False
702,2609 陽明,2021-11-22,109,113,108,110.5,84115,9310920,34290,3492104,3.22,2.16,0.004545454545454545,False
703,2609 陽明,2021-11-23,111,113.5,110,111.0,66704,7458258,26359,3492104,3.23,2.17,0.03255813953488372,漲
704,2609 陽明,2021-11-24,111.5,112.5,110,111.0,40227,4472009,17937,3492104,3.23,2.17,0.0136986301369863,False
705,2609 陽明,2021-11-25,111.5,116,111,114.5,83332,9515701,37700,3492104,3.33,2.24,0.06511627906976744,漲
706,2609 陽明,2021-11-26,114.5,116,108,108.5,108354,12043227,49927,3492104,3.16,2.12,-0.01809954751131222,False
707,2609 陽明,2021-11-29,108.5,112.5,108.5,110.0,88996,9843661,37387,3492104,3.2,2.15,-0.009009009009009009,False
708,2609 陽明,2021-11-30,113.5,115.5,112.5,115.5,84391,9643154,31126,3492104,3.36,2.26,0.04054054054054054,漲
709,2609 陽明,2021-12-01,116,117,114,115.0,60402,6963805,27165,3492104,3.35,2.25,0.004366812227074236,False
710,2609 陽明,2021-12-02,115,125.5,114.5,122.0,200888,24266444,95239,3492104,3.55,2.39,0.12442396313364056,漲
711,2609 陽明,2021-12-03,124.5,126,120.5,121.0,124056,15292750,63207,3492104,3.52,2.37,0.1,漲
712,2609 陽明,2021-12-06,122.5,128,122.5,125.5,124412,15659996,54974,3492104,3.65,2.46,0.08658008658008658,漲
713,2609 陽明,2021-12-07,126.5,129,124,126.5,138929,17627485,62923,3492104,3.68,2.47,0.1,漲
714,2609 陽明,2021-12-08,129.5,131.5,125,127.0,133479,17168829,59083,3492104,3.7,2.48,0.040983606557377046,漲
715,2609 陽明,2021-12-09,129,129.5,125.5,128.5,69770,8910153,31210,3492104,3.74,2.51,0.06198347107438017,漲
716,2609 陽明,2021-12-10,126.5,127,123.5,124.0,72775,9109362,35982,3492104,3.61,2.43,-0.01195219123505976,False
717,2609 陽明,2021-12-13,126,130,125.5,127.5,89254,11411030,37075,3492104,3.71,2.49,0.007905138339920948,False
718,2609 陽明,2021-12-14,127.5,128.5,120,120.0,116713,14354078,53946,3492104,3.49,2.35,-0.05511811023622047,跌
719,2609 陽明,2021-12-15,120.5,123,119,122.5,63596,7716414,28275,3492104,3.56,2.4,-0.04669260700389105,跌
720,2609 陽明,2021-12-16,124,125,122,122.0,47826,5899829,19378,3492104,3.55,2.39,-0.016129032258064516,False
721,2609 陽明,2021-12-17,123,126,122.5,123.5,51418,6392332,22817,3492104,3.59,2.42,-0.03137254901960784,跌
722,2609 陽明,2021-12-20,123.5,124.5,120.5,122.0,44854,5502783,18833,3492104,3.55,2.39,0.016666666666666666,False
723,2609 陽明,2021-12-21,122.5,126,121,125.5,56124,6970782,23667,3492104,3.65,2.46,0.024489795918367346,False
724,2609 陽明,2021-12-22,126,126,124,124.0,29633,3705347,14304,3492104,3.61,2.43,0.01639344262295082,False
725,2609 陽明,2021-12-23,125.5,126.5,122.5,122.5,35129,4360669,14479,3492104,3.56,2.4,-0.008097165991902834,False
726,2609 陽明,2021-12-24,123.5,124.5,122,122.5,25691,3158010,13177,3492104,3.56,2.4,0.004098360655737705,False
727,2609 陽明,2021-12-27,123.5,124,122,122.5,21460,2640522,9813,3492104,3.56,2.4,-0.02390438247011952,False
728,2609 陽明,2021-12-28,124,127,123.5,125.0,56247,7057509,25822,3492104,3.64,2.45,0.008064516129032258,False
729,2609 陽明,2021-12-29,126,127,124,124.5,39155,4908882,17071,3492104,3.62,2.44,0.0163265306122449,False
730,2609 陽明,2021-12-30,124.5,125,120,121.0,82365,10016129,37965,3492104,3.52,2.37,-0.012244897959183673,False
