,證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),成交筆數(筆),流通在外股數(千股),本益比-TSE,股價淨值比-TSE,單日漲跌幅(%),label
0,2603 長榮,2019-01-02,11.937,11.937,11.7389,11.7884,5111,61006,1474,4512973,0,0.8,,跌
1,2603 長榮,2019-01-03,11.7884,11.8875,11.6894,11.7389,5048,60110,1513,4512973,0,0.8,-0.004199043127141945,跌
2,2603 長榮,2019-01-04,11.6894,11.6894,11.2931,11.4912,12347,143206,3365,4512973,0,0.78,-0.021100784570956398,跌
3,2603 長榮,2019-01-07,11.6894,11.838,11.5903,11.838,7842,92690,2848,4512973,0,0.8,0.030179615705931497,漲
4,2603 長榮,2019-01-08,11.838,11.8875,11.7389,11.7389,4366,52066,1300,4512973,0,0.8,-0.008371346511235004,跌
5,2603 長榮,2019-01-09,11.838,11.9866,11.838,11.937,9384,113058,2809,4512973,0,0.81,0.01687551644532283,漲
6,2603 長榮,2019-01-10,11.937,11.937,11.7884,11.8875,3006,35976,1094,4512973,0,0.81,-0.004146770545363165,跌
7,2603 長榮,2019-01-11,12.0361,12.0856,11.7884,11.838,6565,78927,1610,4512973,0,0.8,-0.004164037854889598,跌
8,2603 長榮,2019-01-14,11.838,11.8875,11.6398,11.6398,5778,68364,1745,4512973,0,0.79,-0.016742693022470008,跌
9,2603 長榮,2019-01-15,11.7389,11.9866,11.6894,11.9866,8569,102807,1974,4512973,0,0.81,0.029794326362995928,漲
10,2603 長榮,2019-01-16,11.9866,11.9866,11.838,11.8875,6148,74032,1659,4512973,0,0.81,-0.008267565448083691,跌
11,2603 長榮,2019-01-17,11.8875,11.937,11.7884,11.8875,4410,52828,978,4512973,0,0.81,0.0,跌
12,2603 長榮,2019-01-18,11.937,12.0361,11.8875,11.937,3535,42666,997,4512973,0,0.81,0.004164037854889598,漲
13,2603 長榮,2019-01-21,12.0361,12.0361,11.937,11.937,4396,53202,1139,4512973,0,0.81,0.0,跌
14,2603 長榮,2019-01-22,11.937,11.9866,11.8875,11.9866,3343,40318,1110,4512973,0,0.81,0.004155147859596203,漲
15,2603 長榮,2019-01-23,11.937,11.937,11.7884,11.7884,3732,44653,1151,4512973,0,0.8,-0.016535130896167382,跌
16,2603 長榮,2019-01-24,11.8875,11.937,11.838,11.8875,2575,30883,917,4512973,0,0.81,0.008406569169692237,漲
17,2603 長榮,2019-01-25,11.8875,11.9866,11.8875,11.937,3361,40501,1251,4512973,0,0.81,0.004164037854889598,漲
18,2603 長榮,2019-01-28,11.937,11.9866,11.8875,11.937,3776,45489,1192,4512973,0,0.81,0.0,跌
19,2603 長榮,2019-01-29,11.8875,11.9866,11.8875,11.937,4764,57363,1333,4512973,0,0.81,0.0,跌
20,2603 長榮,2019-01-30,11.937,11.9866,11.838,11.838,6697,80400,1812,4512973,0,0.8,-0.00829354109072633,跌
21,2603 長榮,2019-02-11,11.838,11.937,11.7884,11.838,8802,105354,2305,4512973,0,0.8,0.0,跌
22,2603 長榮,2019-02-12,11.838,11.8875,11.7389,11.7884,7374,87909,2513,4512973,0,0.8,-0.004189896942051011,跌
23,2603 長榮,2019-02-13,11.838,11.8875,11.6894,11.7389,7747,91725,2099,4512973,0,0.8,-0.004199043127141945,跌
24,2603 長榮,2019-02-14,11.7389,11.8875,11.6894,11.7884,10820,128487,2477,4512973,0,0.8,0.004216749439896422,漲
25,2603 長榮,2019-02-15,11.838,11.8875,11.7389,11.7389,11646,138910,2854,4512973,0,0.8,-0.004199043127141945,跌
26,2603 長榮,2019-02-18,11.7884,11.838,11.7389,11.7389,5582,66379,1860,4512973,0,0.8,0.0,跌
27,2603 長榮,2019-02-19,11.7884,11.8875,11.7884,11.7884,6511,77602,1628,4512973,0,0.8,0.004216749439896422,漲
28,2603 長榮,2019-02-20,11.838,11.8875,11.7884,11.8875,10351,123829,1717,4512973,0,0.81,0.008406569169692237,漲
29,2603 長榮,2019-02-21,11.8875,12.1847,11.8875,12.1352,19105,232749,3628,4512973,0,0.82,0.020837013669821245,漲
30,2603 長榮,2019-02-22,12.0856,12.1352,11.9866,12.0361,8730,106076,2429,4512973,0,0.82,-0.008166326059727072,跌
31,2603 長榮,2019-02-25,12.0361,12.2342,12.0361,12.1352,15436,189612,4019,4512973,0,0.82,0.008233564028215117,漲
32,2603 長榮,2019-02-26,12.1847,12.4819,12.1847,12.3828,19106,238380,3890,4512973,0,0.84,0.02040345441360672,漲
33,2603 長榮,2019-02-27,12.4323,12.5314,12.2837,12.3333,21696,271806,4511,4512973,0,0.84,-0.003997480376005435,跌
34,2603 長榮,2019-03-04,12.3333,12.4323,12.2342,12.2837,14652,182319,2394,4512973,0,0.83,-0.004021632490898613,跌
35,2603 長榮,2019-03-05,12.2342,12.2837,12.0361,12.0856,8709,106737,2147,4512973,0,0.82,-0.016127062692836862,跌
36,2603 長榮,2019-03-06,12.0856,12.1847,12.0856,12.1352,4692,57458,1386,4512973,0,0.82,0.004104057721586009,漲
37,2603 長榮,2019-03-07,12.0856,12.1847,11.9866,12.0361,4274,52143,1100,4512973,0,0.82,-0.008166326059727072,跌
38,2603 長榮,2019-03-08,12.0361,12.1352,11.9866,12.0361,6376,77691,1545,4512973,0,0.82,0.0,跌
39,2603 長榮,2019-03-11,12.1352,12.1847,12.0361,12.0856,7202,88105,1500,4512973,0,0.82,0.004112627844567601,漲
40,2603 長榮,2019-03-12,12.1847,12.2342,12.1352,12.1847,5554,68281,1251,4512973,0,0.83,0.008199841133249484,漲
41,2603 長榮,2019-03-13,12.1847,12.1847,12.0361,12.0856,4597,56164,1073,4512973,0,0.82,-0.008133150590494635,跌
42,2603 長榮,2019-03-14,12.0856,12.1352,11.937,11.937,8435,102189,1783,4512973,0,0.81,-0.01229562454491296,跌
43,2603 長榮,2019-03-15,11.9866,12.0856,11.937,12.0856,10657,129579,1513,4512973,0,0.82,0.012448688950322532,漲
44,2603 長榮,2019-03-18,12.0856,12.0856,11.9866,12.0361,6307,76522,1330,4512973,0,0.82,-0.004095783411663475,跌
45,2603 長榮,2019-03-19,12.0361,12.0856,11.9866,12.0361,4480,54395,1336,4512973,0,0.82,0.0,跌
46,2603 長榮,2019-03-20,12.0361,12.1352,11.9866,12.0361,6936,84387,1653,4512973,0,0.82,0.0,跌
47,2603 長榮,2019-03-21,12.0361,12.0856,12.0361,12.0361,5181,63017,1233,4512973,0,0.82,0.0,跌
48,2603 長榮,2019-03-22,12.0361,12.1352,12.0361,12.1352,7058,86185,1414,4512973,0,0.82,0.008233564028215117,漲
49,2603 長榮,2019-03-25,11.9866,11.9866,11.7884,11.7884,16678,199769,2950,4512973,170,0.8,-0.02857802096380777,跌
50,2603 長榮,2019-03-26,11.8875,11.8875,11.6398,11.7389,17682,209518,3713,4512973,169.29,0.8,-0.004199043127141945,跌
51,2603 長榮,2019-03-27,11.7389,11.7389,11.5408,11.5903,11660,136811,2655,4512973,167.14,0.79,-0.012658767005426409,跌
52,2603 長榮,2019-03-28,11.5903,11.6894,11.4912,11.5903,7271,84916,2203,4512973,167.14,0.79,0.0,跌
53,2603 長榮,2019-03-29,11.6398,11.838,11.5903,11.838,12545,148798,3144,4512973,170.71,0.81,0.021371319120298875,漲
54,2603 長榮,2019-04-01,11.838,11.8875,11.6894,11.7389,8934,106053,2359,4512973,169.29,0.8,-0.008371346511235004,跌
55,2603 長榮,2019-04-02,11.7884,11.838,11.7389,11.7884,6063,72226,1644,4512973,170,0.8,0.004216749439896422,漲
56,2603 長榮,2019-04-03,11.8875,11.8875,11.7884,11.8875,8491,101587,2012,4512973,171.43,0.81,0.008406569169692237,漲
57,2603 長榮,2019-04-08,11.8875,11.9866,11.8875,11.937,9454,113938,2095,4512973,172.14,0.81,0.004164037854889598,漲
58,2603 長榮,2019-04-09,11.937,11.937,11.8875,11.937,5047,60678,1268,4512973,172.14,0.81,0.0,跌
59,2603 長榮,2019-04-10,11.8875,11.937,11.8875,11.937,4681,56271,1628,4512973,172.14,0.81,0.0,跌
60,2603 長榮,2019-04-11,11.937,12.1847,11.937,12.0856,10465,127706,2253,4512973,174.29,0.82,0.012448688950322532,漲
61,2603 長榮,2019-04-12,12.0856,12.1352,12.0361,12.0856,7388,90135,2306,4512973,174.29,0.82,0.0,跌
62,2603 長榮,2019-04-15,12.1847,12.5809,12.1352,12.4819,35794,448745,6222,4512973,180,0.85,0.03279109022307541,漲
63,2603 長榮,2019-04-16,12.5809,12.68,12.4819,12.5314,19332,245316,6924,4512973,180.71,0.85,0.003965742394987951,漲
64,2603 長榮,2019-04-17,12.5809,12.6305,12.4819,12.5809,16737,212538,5348,4512973,181.43,0.86,0.003950077405557248,漲
65,2603 長榮,2019-04-18,12.5809,12.68,12.3333,12.4819,18303,231276,4755,4512973,180,0.85,-0.007869071370092776,跌
66,2603 長榮,2019-04-19,12.5809,12.8781,12.5314,12.8286,28387,365779,6347,4512973,185,0.87,0.02777621996651153,漲
67,2603 長榮,2019-04-22,12.9772,13.4725,12.9277,13.1753,31494,421236,7977,4512973,190,0.9,0.027025552281620773,漲
68,2603 長榮,2019-04-23,13.1753,13.3239,12.9277,13.3239,18412,243575,4668,4512973,192.14,0.91,0.011278680561353447,漲
69,2603 長榮,2019-04-24,13.3734,13.4725,13.0267,13.0762,14775,197530,3347,4512973,188.57,0.89,-0.018590652886917497,跌
70,2603 長榮,2019-04-25,13.0762,13.3239,13.0762,13.2744,12426,165520,2483,4512973,191.43,0.9,0.015157308698245662,漲
71,2603 長榮,2019-04-26,13.2248,13.2248,13.0267,13.1753,7486,99022,1755,4512973,190,0.9,-0.007465497498945336,跌
72,2603 長榮,2019-04-29,13.2248,13.3239,13.1258,13.2744,10042,134192,2161,4512973,191.43,0.9,0.0075216503609025955,漲
73,2603 長榮,2019-04-30,13.3734,13.4725,13.2744,13.423,12933,174512,2977,4512973,193.57,0.91,0.01119447959983126,漲
74,2603 長榮,2019-05-02,13.4725,13.6211,13.423,13.6211,18630,255025,4181,4512973,196.43,0.93,0.014758250763614703,漲
75,2603 長榮,2019-05-03,13.6211,13.6706,13.423,13.5716,13710,187150,3192,4512973,195.71,0.93,-0.0036340677331493125,跌
76,2603 長榮,2019-05-06,13.2248,13.2248,12.7791,12.9277,31458,411507,6621,4512973,186.43,0.88,-0.04744466385687762,跌
77,2603 長榮,2019-05-07,13.0267,13.0762,12.8781,12.8781,19706,257684,3587,4512973,185.71,0.88,-0.003836722696225923,跌
78,2603 長榮,2019-05-08,12.6305,12.9277,12.4819,12.8286,14799,189466,4256,4512973,185,0.87,-0.003843734712418765,跌
79,2603 長榮,2019-05-09,12.7295,12.7791,12.4323,12.4819,16030,203137,4145,4512973,180,0.85,-0.027025552281620773,跌
80,2603 長榮,2019-05-10,12.4323,12.6305,12.2837,12.3828,17892,224390,3669,4512973,178.57,0.84,-0.007939496390773838,跌
81,2603 長榮,2019-05-13,12.3828,12.5809,12.3828,12.4819,6566,82720,1835,4512973,180,0.85,0.008003036469942175,漲
82,2603 長榮,2019-05-14,12.3333,12.3333,12.0856,12.2342,14321,176868,3676,4512973,77.19,0.82,-0.019844735176535625,跌
83,2603 長榮,2019-05-15,12.2837,12.3828,12.2342,12.2837,7002,86907,1867,4512973,77.5,0.83,0.004046034885811913,漲
84,2603 長榮,2019-05-16,12.2837,12.2837,12.0361,12.1847,8942,109951,2065,4512973,76.88,0.82,-0.008059460911614596,跌
85,2603 長榮,2019-05-17,12.2837,12.2837,11.937,11.937,9768,118611,2268,4512973,75.31,0.8,-0.020328772969379634,跌
86,2603 長榮,2019-05-20,11.9866,12.0856,11.937,11.937,5821,70419,1533,4512973,75.31,0.8,0.0,跌
87,2603 長榮,2019-05-21,11.937,12.2342,11.8875,12.1352,8201,99945,2371,4512973,76.56,0.82,0.016603836809918737,漲
88,2603 長榮,2019-05-22,12.1352,12.1847,11.937,11.9866,6092,73948,1690,4512973,75.63,0.81,-0.012245368844353621,跌
89,2603 長榮,2019-05-23,11.9866,11.9866,11.7389,11.838,8235,98409,1856,4512973,74.69,0.8,-0.012397176847479692,跌
90,2603 長榮,2019-05-24,11.8875,12.0856,11.8875,11.9866,6961,84396,1718,4512973,75.63,0.81,0.012552796080418996,漲
91,2603 長榮,2019-05-27,12.0361,12.0361,11.8875,11.937,4462,53796,1387,4512973,75.31,0.8,-0.00413795404868769,跌
92,2603 長榮,2019-05-28,11.937,11.937,11.7884,11.7884,15962,190509,2088,4512973,74.38,0.79,-0.012448688950322532,跌
93,2603 長榮,2019-05-29,11.7884,11.8875,11.7389,11.7884,5128,61076,1325,4512973,74.38,0.79,0.0,跌
94,2603 長榮,2019-05-30,11.7884,11.937,11.6894,11.7884,10590,125871,1964,4512973,74.38,0.79,0.0,跌
95,2603 長榮,2019-05-31,11.838,11.9866,11.7884,11.9866,6773,81563,1523,4512973,75.63,0.81,0.016813138339384474,漲
96,2603 長榮,2019-06-03,11.937,11.937,11.7884,11.838,4940,59122,1886,4512973,74.69,0.8,-0.012397176847479692,跌
97,2603 長榮,2019-06-04,11.838,11.8875,11.7389,11.8875,6614,78936,1675,4512973,75,0.8,0.004181449569183993,漲
98,2603 長榮,2019-06-05,11.937,11.9866,11.7884,11.8875,7370,88317,1629,4512973,75,0.8,0.0,跌
99,2603 長榮,2019-06-06,11.838,11.8875,11.7884,11.838,4198,50152,1187,4512973,74.69,0.8,-0.004164037854889598,跌
100,2603 長榮,2019-06-10,11.937,11.9866,11.7884,11.937,9194,110520,1383,4512973,75.31,0.8,0.008362899138367985,漲
101,2603 長榮,2019-06-11,11.9866,11.9866,11.838,11.937,5268,63452,1093,4512973,75.31,0.8,0.0,跌
102,2603 長榮,2019-06-12,11.937,11.9866,11.8875,11.937,4436,53449,1106,4512973,75.31,0.8,0.0,跌
103,2603 長榮,2019-06-13,11.9866,12.0361,11.8875,11.9866,5301,64036,1051,4512973,75.63,0.81,0.004155147859596203,漲
104,2603 長榮,2019-06-14,11.937,11.9866,11.8875,11.937,3674,44290,1293,4512973,75.31,0.8,-0.00413795404868769,跌
105,2603 長榮,2019-06-17,11.937,11.9866,11.838,11.838,4590,55140,1322,4512973,74.69,0.8,-0.00829354109072633,跌
106,2603 長榮,2019-06-18,11.8875,11.937,11.838,11.8875,3384,40571,1240,4512973,75,0.8,0.004181449569183993,漲
107,2603 長榮,2019-06-19,11.937,12.0361,11.937,12.0361,7411,89609,2995,4512973,75.94,0.81,0.012500525762355422,漲
108,2603 長榮,2019-06-20,12.0856,12.3828,12.0856,12.3828,18704,231902,4627,4512973,78.13,0.84,0.028805011590133038,漲
109,2603 長榮,2019-06-21,12.4323,12.4819,12.2837,12.3333,11901,148548,2961,4512973,77.81,0.83,-0.003997480376005435,跌
110,2603 長榮,2019-06-24,12.3333,12.4819,12.2342,12.3828,12085,150605,2681,4512973,78.13,0.84,0.004013524360876659,漲
111,2603 長榮,2019-06-25,12.4323,12.4323,12.3333,12.3828,5607,70011,1976,4512973,78.13,0.84,0.0,跌
112,2603 長榮,2019-06-26,12.3828,12.5809,12.3828,12.4819,9241,116585,2703,4512973,78.75,0.84,0.008003036469942175,漲
113,2603 長榮,2019-06-27,12.5314,12.68,12.4819,12.5314,11366,144077,2576,4512973,79.06,0.85,0.003965742394987951,漲
114,2603 長榮,2019-06-28,12.5314,12.5314,12.3333,12.3333,8208,102889,1653,4512973,77.81,0.83,-0.015808289576583635,跌
115,2603 長榮,2019-07-01,12.5809,12.9772,12.5809,12.9772,25748,332813,4975,4512973,81.88,0.88,0.052208249211484384,漲
116,2603 長榮,2019-07-02,13.1258,13.2744,13.0267,13.1753,22209,294703,4744,4512973,83.13,0.89,0.015265234411121056,漲
117,2603 長榮,2019-07-03,13.1753,13.3239,13.1753,13.2744,14481,193644,4440,4512973,83.75,0.9,0.0075216503609025955,漲
118,2603 長榮,2019-07-04,13.3734,13.4725,13.2744,13.3734,13337,180192,2975,4512973,84.38,0.9,0.007457964201771847,漲
119,2603 長榮,2019-07-05,13.423,13.4725,13.1753,13.423,13214,177545,2843,4512973,84.69,0.91,0.0037088548910523774,漲
120,2603 長榮,2019-07-08,13.3734,13.423,13.0267,13.1753,21723,289280,3237,4512973,83.13,0.89,-0.018453400879088134,跌
121,2603 長榮,2019-07-09,13.1753,13.2744,13.0762,13.2744,7882,105078,1706,4512973,83.75,0.9,0.0075216503609025955,漲
122,2603 長榮,2019-07-10,13.3239,13.4725,13.2744,13.3239,7029,94625,2179,4512973,84.06,0.9,0.0037289821008859234,漲
123,2603 長榮,2019-07-11,13.423,13.423,13.2248,13.2744,7745,104187,2262,4512973,83.75,0.9,-0.003715128453380774,跌
124,2603 長榮,2019-07-12,13.2744,13.2744,13.0762,13.1258,6316,83933,1541,4512973,82.81,0.89,-0.01119447959983126,跌
125,2603 長榮,2019-07-15,13.1258,13.2744,12.9277,13.2248,9840,129638,1930,4512973,83.44,0.89,0.007542397415776577,漲
126,2603 長榮,2019-07-16,13.2248,13.3734,13.2248,13.3239,7616,102345,1533,4512973,84.06,0.9,0.0074934970661181995,漲
127,2603 長榮,2019-07-17,13.3239,13.3239,13.1258,13.2248,7825,104432,2094,4512973,83.44,0.89,-0.007437762216768361,跌
128,2603 長榮,2019-07-18,13.2744,13.4725,13.2744,13.3734,15015,202844,2647,4512973,84.38,0.9,0.011236464823664635,漲
129,2603 長榮,2019-07-19,13.423,13.5716,13.3734,13.522,15736,214359,3280,4512973,85.31,0.91,0.011111609613112602,漲
130,2603 長榮,2019-07-22,13.5716,14.1164,13.522,14.0173,47074,662980,7500,4512973,88.44,0.95,0.0366291968643692,漲
131,2603 長榮,2019-07-23,14.0669,14.0669,13.7697,13.8688,16425,230323,3300,4512973,87.5,0.94,-0.010594051636192441,跌
132,2603 長榮,2019-07-24,13.7697,13.7697,13.5716,13.6211,17513,241746,3051,4512973,85.94,0.92,-0.017860233041070605,跌
133,2603 長榮,2019-07-25,13.6211,14.1164,13.522,13.9678,21689,304793,5133,4512973,88.13,0.94,0.02545315723399727,漲
134,2603 長榮,2019-07-26,13.8688,13.9678,13.7697,13.8688,12360,173125,2403,4512973,87.5,0.94,-0.007087730351236429,跌
135,2603 長榮,2019-07-29,13.8192,14.1164,13.8192,14.0669,21368,302387,4737,4512973,88.75,0.95,0.01428386017535765,漲
136,2603 長榮,2019-07-30,14.1659,14.5622,14.0669,14.1164,31555,454120,6174,4512973,89.06,0.95,0.0035188989756094165,漲
137,2603 長榮,2019-07-31,14.1659,14.3145,14.0669,14.265,18747,268014,5230,4512973,90,0.96,0.010526763197415776,漲
138,2603 長榮,2019-08-01,14.0173,14.1659,13.9183,13.9678,17146,242872,3156,4512973,88.13,0.94,-0.0208342096039257,跌
139,2603 長榮,2019-08-02,13.6211,13.6211,13.2248,13.2744,36285,491200,6149,4512973,83.75,0.9,-0.04964274975300337,跌
140,2603 長榮,2019-08-05,13.1753,13.3734,13.1258,13.2744,16330,217920,2681,4512973,83.75,0.9,0.0,跌
141,2603 長榮,2019-08-06,12.7791,13.1753,12.7791,13.1258,19052,249631,3313,4512973,82.81,0.89,-0.01119447959983126,跌
142,2603 長榮,2019-08-07,13.0762,13.3239,12.9772,13.2248,11283,150317,2569,4512973,83.44,0.89,0.007542397415776577,漲
143,2603 長榮,2019-08-08,13.1753,13.2744,13.1258,13.2248,8103,108152,1815,4512973,83.44,0.89,0.0,跌
144,2603 長榮,2019-08-12,13.1753,13.3239,13.0762,13.2248,7237,96628,2144,4512973,83.44,0.89,0.0,跌
145,2603 長榮,2019-08-13,13.1753,13.2248,12.9772,12.9772,10108,133334,2266,4512973,81.88,0.88,-0.018722400338757505,跌
146,2603 長榮,2019-08-14,13.0267,13.1753,12.5809,12.7791,24253,313616,4456,4512973,35.83,0.86,-0.015265234411121056,跌
147,2603 長榮,2019-08-15,12.4819,12.7295,12.4323,12.5314,14355,181676,2762,4512973,35.14,0.85,-0.019383211650272715,跌
148,2603 長榮,2019-08-16,12.5314,12.5314,12.2837,12.5314,19908,249048,3869,4512973,35.14,0.85,0.0,跌
149,2603 長榮,2019-08-19,12.4819,12.4819,12.3333,12.3333,12392,154867,2629,4512973,34.58,0.83,-0.015808289576583635,跌
150,2603 長榮,2019-08-20,12.3333,12.4819,12.3333,12.3828,9147,114486,1712,4512973,34.72,0.84,0.004013524360876659,漲
151,2603 長榮,2019-08-21,12.3333,12.4819,12.3333,12.3828,6006,75235,2097,4512973,34.72,0.84,0.0,跌
152,2603 長榮,2019-08-22,12.3828,12.68,12.3828,12.5809,12298,156468,2787,4512973,35.28,0.85,0.015997997221953046,漲
153,2603 長榮,2019-08-23,12.6305,12.7791,12.6305,12.7791,6591,84744,1743,4512973,35.83,0.86,0.01575403985406449,漲
154,2603 長榮,2019-08-26,12.4819,12.5314,12.3828,12.4323,10843,136439,3218,4512973,34.86,0.84,-0.027138061365823883,跌
155,2603 長榮,2019-08-27,12.5314,12.5809,12.4323,12.5314,7912,100027,1230,4512973,35.14,0.85,0.007971171866830752,漲
156,2603 長榮,2019-08-28,12.4819,12.68,12.4819,12.6305,4089,52101,1373,4512973,35.42,0.85,0.007908134765469138,漲
157,2603 長榮,2019-08-29,12.6305,12.68,12.4819,12.5314,6017,76443,1390,4512973,35.14,0.85,-0.007846086853252046,跌
158,2603 長榮,2019-08-30,12.6305,12.7295,12.5314,12.7295,8932,114040,1610,4512973,35.69,0.86,0.015808289576583635,漲
159,2603 長榮,2019-09-02,12.7791,12.8286,12.68,12.7295,5821,74882,1456,4512973,35.69,0.86,0.0,跌
160,2603 長榮,2019-09-03,12.7295,12.8781,12.68,12.7295,5770,74428,1581,4512973,35.69,0.86,0.0,跌
161,2603 長榮,2019-09-04,12.7295,12.8781,12.6305,12.7791,8484,109222,1786,4512973,35.83,0.86,0.003896460976471964,漲
162,2603 長榮,2019-09-05,12.8286,12.9277,12.7791,12.9277,10974,142374,1945,4512973,36.25,0.87,0.011628361934721543,漲
163,2603 長榮,2019-09-06,12.9277,13.0762,12.7791,13.0267,10954,142825,2588,4512973,36.53,0.88,0.007657974736418713,漲
164,2603 長榮,2019-09-09,13.0267,13.0762,12.9772,13.0762,7203,94788,1509,4512973,36.67,0.88,0.003799887922497647,漲
165,2603 長榮,2019-09-10,13.1258,13.1753,12.9277,13.0267,8252,108496,2330,4512973,36.53,0.88,-0.003785503433719284,跌
166,2603 長榮,2019-09-11,13.0762,13.0762,12.8781,12.9772,10748,140692,2513,4512973,36.39,0.88,-0.003799887922497647,跌
167,2603 長榮,2019-09-12,13.0762,13.2248,13.0267,13.1753,10011,132806,2969,4512973,36.94,0.89,0.015265234411121056,漲
168,2603 長榮,2019-09-16,13.1258,13.1258,12.8781,12.8781,14133,184619,3148,4512973,36.11,0.87,-0.022557361122706895,跌
169,2603 長榮,2019-09-17,12.7791,12.9772,12.7791,12.9277,5752,74622,1258,4512973,36.25,0.87,0.003851499833049896,漲
170,2603 長榮,2019-09-18,12.9277,13.1258,12.9277,12.9772,8275,109006,4023,4512973,36.39,0.88,0.0038289873682093565,漲
171,2603 長榮,2019-09-19,13.0267,13.0762,12.9277,12.9772,6007,78837,1343,4512973,36.39,0.88,0.0,跌
172,2603 長榮,2019-09-20,12.9772,13.0762,12.9277,12.9772,8696,114031,1221,4512973,36.39,0.88,0.0,跌
173,2603 長榮,2019-09-23,12.9772,13.0762,12.9772,13.0267,3618,47513,916,4512973,36.53,0.88,0.0038143821471503946,漲
174,2603 長榮,2019-09-24,13.0267,13.0762,12.8781,12.9277,16595,217945,1337,4512973,36.25,0.87,-0.007599775844995294,跌
175,2603 長榮,2019-09-25,12.9772,13.0762,12.9277,13.0267,5028,65866,1147,4512973,36.53,0.88,0.007657974736418713,漲
176,2603 長榮,2019-09-26,13.0762,13.0762,12.9277,12.9772,8296,108754,1478,4512973,36.39,0.88,-0.003799887922497647,跌
177,2603 長榮,2019-09-27,12.9772,13.0267,12.8781,12.8781,9656,126370,1868,4512973,36.11,0.87,-0.007636470116820267,跌
178,2603 長榮,2019-10-01,12.9772,13.1753,12.9277,13.1258,8744,115578,1962,4512973,36.81,0.89,0.01923420380335609,漲
179,2603 長榮,2019-10-02,12.9277,12.9772,12.8286,12.9277,14065,183225,2582,4512973,36.25,0.87,-0.015092413414801397,跌
180,2603 長榮,2019-10-03,12.7295,12.7791,12.5314,12.5809,14752,187989,2695,4512973,35.28,0.85,-0.026826117561515195,跌
181,2603 長榮,2019-10-04,12.6305,12.7295,12.5809,12.6305,6426,81912,1194,4512973,35.42,0.85,0.003942484241985857,漲
182,2603 長榮,2019-10-07,12.6305,12.7295,12.6305,12.6305,3781,48382,798,4512973,35.42,0.85,0.0,跌
183,2603 長榮,2019-10-08,12.6305,12.7791,12.5809,12.5809,6339,81003,1367,4512973,35.28,0.85,-0.003927002098095869,跌
184,2603 長榮,2019-10-09,12.5314,12.6305,12.4819,12.5809,7773,98224,1894,4512973,35.28,0.85,0.0,跌
185,2603 長榮,2019-10-14,12.7295,12.8286,12.68,12.7791,10472,134922,2489,4512973,35.83,0.86,0.01575403985406449,漲
186,2603 長榮,2019-10-15,12.7791,12.8286,12.68,12.7295,5611,72202,1415,4512973,35.69,0.86,-0.0038813374963807988,跌
187,2603 長榮,2019-10-16,12.7791,12.9772,12.7295,12.8781,13401,174055,3441,4512973,36.11,0.87,0.011673671393220477,漲
188,2603 長榮,2019-10-17,12.8781,12.9772,12.8286,12.9772,4304,56213,1104,4512973,36.39,0.88,0.007695234545468661,漲
189,2603 長榮,2019-10-18,12.9772,13.1258,12.8781,13.0267,8975,118103,1746,4512973,36.53,0.88,0.0038143821471503946,漲
190,2603 長榮,2019-10-21,13.0762,13.1258,12.9772,13.1258,6341,83716,1644,4512973,36.81,0.89,0.007607452386252847,漲
191,2603 長榮,2019-10-22,13.1258,13.2744,13.0267,13.2744,15477,205858,3632,4512973,37.22,0.9,0.011321214706913107,漲
192,2603 長榮,2019-10-23,13.2744,13.2744,13.0267,13.0762,11632,154374,2572,4512973,36.67,0.88,-0.014930994997890672,跌
193,2603 長榮,2019-10-24,13.0762,13.0762,12.9277,12.9772,8684,113813,2519,4512973,36.39,0.88,-0.007571006867438568,跌
194,2603 長榮,2019-10-25,12.9772,13.3734,12.9772,13.0762,18679,248505,3237,4512973,36.67,0.88,0.007628764294300789,漲
195,2603 長榮,2019-10-28,13.0762,13.1258,12.8781,12.9277,20620,269952,2287,4512973,36.25,0.87,-0.011356510301157852,跌
196,2603 長榮,2019-10-29,13.0267,13.0267,12.5314,12.5809,22241,285661,4446,4512973,35.28,0.85,-0.026826117561515195,跌
197,2603 長榮,2019-10-30,12.5809,12.6305,12.2837,12.4819,31027,389184,5917,4512973,35,0.84,-0.007869071370092776,跌
198,2603 長榮,2019-10-31,12.5314,12.5314,12.3333,12.3828,15221,190930,2584,4512973,34.72,0.84,-0.007939496390773838,跌
199,2603 長榮,2019-11-01,12.3828,12.4819,12.3333,12.3828,9104,114105,1912,4512973,34.72,0.84,0.0,跌
200,2603 長榮,2019-11-04,12.4819,12.7295,12.4819,12.68,21576,273871,2756,4512973,35.56,0.86,0.02400103369189522,漲
201,2603 長榮,2019-11-05,12.45,12.7,12.35,12.65,43990,549792,4819,4812973,35.14,0.85,-0.002365930599369035,跌
202,2603 長榮,2019-11-06,12.55,12.85,12.55,12.8,19184,244089,2677,4812973,35.56,0.86,0.01185770750988145,漲
203,2603 長榮,2019-11-07,12.7,12.85,12.65,12.65,12815,163295,1530,4812973,35.14,0.85,-0.011718750000000028,跌
204,2603 長榮,2019-11-08,12.7,12.8,12.65,12.75,4061,51767,896,4812973,35.42,0.85,0.00790513833992092,漲
205,2603 長榮,2019-11-11,12.75,12.85,12.55,12.7,11057,140709,1580,4812973,55.22,0.85,-0.003921568627451036,跌
