,證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),成交筆數(筆),流通在外股數(千股),本益比-TSE,股價淨值比-TSE,五日漲跌幅(%),label
0,2615 萬海,2019-01-02,14.894,14.894,14.5671,14.6138,348,5480,272,2218297,24.45,1.02,,False
1,2615 萬海,2019-01-03,14.7539,14.7539,14.5671,14.6138,159,2495,135,2218297,24.45,1.02,,False
2,2615 萬海,2019-01-04,14.6138,14.7072,14.4271,14.6138,313,4882,174,2218297,24.45,1.02,,False
3,2615 萬海,2019-01-07,14.7072,14.7072,14.6138,14.6605,148,2329,67,2218297,24.53,1.02,,False
4,2615 萬海,2019-01-08,14.6605,14.7539,14.5671,14.6605,239,3743,181,2218297,24.53,1.02,0.003195609629254629,False
5,2615 萬海,2019-01-09,14.7072,14.9406,14.6605,14.8473,563,8936,430,2218297,24.84,1.04,0.01597804814627278,False
6,2615 萬海,2019-01-10,14.8473,14.8473,14.7072,14.7072,349,5512,178,2218297,24.61,1.03,0.006391219258509137,False
7,2615 萬海,2019-01-11,14.8006,14.8473,14.6605,14.7539,380,5998,185,2218297,24.69,1.03,0.006370860475427102,False
8,2615 萬海,2019-01-14,14.7539,14.7539,14.5671,14.6138,268,4205,185,2218297,24.45,1.02,-0.0031854302377136725,False
9,2615 萬海,2019-01-15,14.7072,14.7072,14.6138,14.6605,185,2907,121,2218297,24.53,1.02,-0.01258141210859886,False
10,2615 萬海,2019-01-16,14.6605,14.7072,14.5671,14.5671,425,6661,260,2218297,24.38,1.02,-0.009525946475195845,False
11,2615 萬海,2019-01-17,14.5671,14.6138,14.5204,14.5671,270,4215,181,2218297,24.38,1.02,-0.01266105910979469,False
12,2615 萬海,2019-01-18,14.5671,14.7072,14.5204,14.6138,115,1804,50,2218297,24.45,1.02,0.0,False
13,2615 萬海,2019-01-21,14.5671,14.7072,14.5671,14.6138,267,4189,113,2218297,24.45,1.02,-0.0031854302377136725,False
14,2615 萬海,2019-01-22,14.6138,14.8006,14.6138,14.7072,251,3963,141,2218297,24.61,1.03,0.009617562864262642,False
15,2615 萬海,2019-01-23,14.7072,14.8473,14.7072,14.7072,829,13098,234,2218297,24.61,1.03,0.009617562864262642,False
16,2615 萬海,2019-01-24,14.6605,14.8006,14.6605,14.8006,324,5127,124,2218297,24.77,1.03,0.01278243851701815,False
17,2615 萬海,2019-01-25,14.8006,14.8006,14.7072,14.8006,452,7151,174,2218297,24.77,1.03,0.01278243851701815,False
18,2615 萬海,2019-01-28,14.8006,14.894,14.8006,14.894,350,5576,126,2218297,24.92,1.04,0.012701261966927753,False
19,2615 萬海,2019-01-29,14.9406,14.9406,14.6605,14.8006,588,9333,225,2218297,24.77,1.03,0.006350630983463816,False
20,2615 萬海,2019-01-30,14.8006,14.8006,14.7072,14.7072,634,10024,318,2218297,24.61,1.03,-0.006310554977500847,False
21,2615 萬海,2019-02-11,14.7072,14.8473,14.6605,14.8473,584,9234,286,2218297,24.84,1.04,0.0031552774887505437,False
22,2615 萬海,2019-02-12,14.894,14.9873,14.8006,14.894,526,8397,218,2218297,24.92,1.04,0.0,False
23,2615 萬海,2019-02-13,14.894,14.9873,14.894,14.9873,572,9155,177,2218297,25.08,1.05,0.012614353472156541,False
24,2615 萬海,2019-02-14,14.9873,15.034,14.8473,15.034,1607,25775,251,2218297,25.16,1.05,0.02222040905134903,False
25,2615 萬海,2019-02-15,15.034,15.0807,14.9873,15.034,494,7955,145,2218297,25.16,1.05,0.012574676877277355,False
26,2615 萬海,2019-02-18,15.0807,15.1741,14.9873,15.1274,1045,16896,332,2218297,25.3125,1.06,0.01567073989525981,False
27,2615 萬海,2019-02-19,15.1741,15.2208,15.0807,15.1741,370,6016,218,2218297,25.39,1.06,0.012463886090223046,False
28,2615 萬海,2019-02-20,15.1741,15.2675,15.1274,15.2208,555,9031,379,2218297,25.47,1.06,0.012425169615538103,False
29,2615 萬海,2019-02-21,15.2675,15.3608,15.1274,15.3142,981,16047,481,2218297,25.625,1.07,0.018637754423307097,False
30,2615 萬海,2019-02-22,15.3142,15.3142,15.1741,15.1741,323,5272,169,2218297,25.3906,1.06,0.003087113449766617,False
31,2615 萬海,2019-02-25,15.1741,15.1741,15.034,15.1274,894,14481,443,2218297,25.3125,1.06,-0.0030776125107913827,False
32,2615 萬海,2019-02-26,15.1274,15.2675,15.1274,15.1741,247,4023,134,2218297,25.39,1.06,-0.0030681698728057196,False
33,2615 萬海,2019-02-27,15.034,15.0807,14.894,14.894,1384,22179,446,2218297,24.9219,1.04,-0.02743858640999853,False
34,2615 萬海,2019-03-04,14.894,15.034,14.894,14.9873,412,6590,142,2218297,25.0781,1.05,-0.012310450043165649,False
35,2615 萬海,2019-03-05,14.9873,15.034,14.894,14.9406,256,4117,154,2218297,25,1.04,-0.012348453799066584,False
36,2615 萬海,2019-03-06,14.9406,15.034,14.9406,15.034,479,7687,298,2218297,25.1563,1.05,-0.009232837532374149,False
37,2615 萬海,2019-03-07,14.9406,15.1741,14.9406,15.034,367,5922,172,2218297,25.1563,1.05,0.009399758291929674,False
38,2615 萬海,2019-03-08,15.034,15.1274,14.9873,15.1274,191,3094,118,2218297,25.31,1.06,0.009347914567667315,False
39,2615 萬海,2019-03-11,15.1274,15.1741,14.9873,14.9873,144,2321,107,2218297,25.0781,1.05,0.003125711149485263,False
40,2615 萬海,2019-03-12,14.9873,15.0807,14.9873,15.034,266,4292,104,2218297,25.1563,1.05,0.0,False
41,2615 萬海,2019-03-13,15.034,15.034,14.894,14.894,362,5798,139,2218297,24.9219,1.04,-0.009312225621923678,False
42,2615 萬海,2019-03-14,14.894,14.9873,14.894,14.9406,222,3552,105,2218297,25,1.04,-0.012348453799066584,False
43,2615 萬海,2019-03-15,14.9406,14.9873,14.894,14.9873,580,9299,257,2218297,25.08,1.05,0.0,False
44,2615 萬海,2019-03-18,15.034,15.0807,14.894,15.034,322,5180,155,2218297,25.16,1.05,0.0,False
45,2615 萬海,2019-03-19,15.034,15.0807,14.894,14.9406,569,9129,230,2218297,25,1.04,0.0031287766885994195,False
46,2615 萬海,2019-03-20,15.0807,15.1741,14.9873,15.1274,623,10061,356,2218297,25.31,1.06,0.012502844597941171,False
47,2615 萬海,2019-03-21,15.1274,15.1274,14.9873,14.9873,362,5827,186,2218297,25.08,1.05,0.0,False
48,2615 萬海,2019-03-22,14.9873,15.0807,14.9406,14.9873,366,5896,147,2218297,25.08,1.05,-0.0031062924038846146,False
49,2615 萬海,2019-03-25,14.9873,15.034,14.9406,14.9873,413,6622,163,2218297,25.08,1.05,0.003125711149485263,False
50,2615 萬海,2019-03-26,14.9873,15.0807,14.9406,15.0807,265,4260,141,2218297,25.23,1.05,-0.003087113449766617,False
51,2615 萬海,2019-03-27,15.0807,15.1274,15.034,15.1274,549,8866,373,2218297,25.31,1.06,0.009347914567667315,False
52,2615 萬海,2019-03-28,15.1274,15.1274,14.9406,14.9873,512,8249,259,2218297,25.08,1.05,0.0,False
53,2615 萬海,2019-03-29,14.9873,15.1274,14.9873,14.9873,846,13656,322,2218297,32.1,1.03,0.0,False
54,2615 萬海,2019-04-01,14.9873,15.034,14.894,14.9406,732,11720,262,2218297,32,1.03,-0.009290019694046055,False
55,2615 萬海,2019-04-02,14.9873,14.9873,14.8473,14.894,906,14470,505,2218297,31.9,1.02,-0.015428956727527508,False
56,2615 萬海,2019-04-03,15.034,15.0807,14.894,15.0807,1125,18034,387,2218297,32.3,1.04,0.006231943045111582,False
57,2615 萬海,2019-04-08,15.0807,15.1274,14.9406,15.0807,1072,17255,363,2218297,32.3,1.04,0.006231943045111582,False
58,2615 萬海,2019-04-09,15.0807,15.0807,14.894,14.9406,1203,19273,375,2218297,32,1.03,0.0,False
59,2615 萬海,2019-04-10,14.9873,15.1274,14.8473,15.1274,926,14844,462,2218297,32.4,1.04,0.01567073989525981,False
60,2615 萬海,2019-04-11,15.1274,15.2208,15.034,15.1741,805,13056,343,2218297,32.5,1.04,0.006193346462697291,False
61,2615 萬海,2019-04-12,15.2208,15.2208,14.9873,15.0807,515,8321,215,2218297,32.3,1.04,0.0,False
62,2615 萬海,2019-04-15,15.1274,15.1741,15.034,15.1274,490,7934,180,2218297,32.4,1.04,0.012502844597941171,False
63,2615 萬海,2019-04-16,15.1274,15.1274,14.9873,15.0807,418,6752,216,2218297,32.3,1.04,-0.003087113449766617,False
64,2615 萬海,2019-04-17,15.0807,15.1741,14.9406,15.034,778,12552,525,2218297,32.2,1.03,-0.009232837532374149,False
65,2615 萬海,2019-04-18,15.0807,15.1274,14.9873,15.034,1090,17570,368,2218297,32.2,1.03,-0.0030966732313486454,False
66,2615 萬海,2019-04-19,15.0807,15.1274,15.034,15.034,483,7800,224,2218297,32.2,1.03,-0.006174226899533234,False
67,2615 萬海,2019-04-22,15.034,15.5009,15.034,15.4542,2515,41363,916,2218297,33.1,1.06,0.024766754858859333,False
68,2615 萬海,2019-04-23,15.5009,15.5009,15.2675,15.3608,878,14460,346,2218297,32.9,1.06,0.02173739523746166,False
69,2615 萬海,2019-04-24,15.3608,15.4075,15.2208,15.2675,704,11536,344,2218297,32.7,1.05,0.0155314620194226,False
70,2615 萬海,2019-04-25,15.2675,15.3608,15.1741,15.1741,660,10774,253,2218297,32.5,1.04,0.00931887721165349,False
71,2615 萬海,2019-04-26,15.1741,15.2208,15.1274,15.2208,519,8432,244,2218297,32.6,1.05,-0.015102690530729485,False
72,2615 萬海,2019-04-29,15.1741,15.2675,15.1741,15.1741,409,6676,166,2218297,32.5,1.04,-0.01215431487943337,False
73,2615 萬海,2019-04-30,15.1741,15.2675,15.1741,15.2208,560,9131,206,2218297,32.6,1.05,-0.003058785000818701,False
74,2615 萬海,2019-05-02,15.2208,15.4542,15.2208,15.4075,781,12861,406,2218297,33,1.06,0.015381472377274526,False
75,2615 萬海,2019-05-03,15.4075,15.641,15.4075,15.4542,1757,29288,676,2218297,33.1,1.06,0.015334279407127062,False
76,2615 萬海,2019-05-06,15.4542,15.5009,15.2208,15.2675,1191,19513,461,2218297,32.7,1.05,0.0061552250215828825,False
77,2615 萬海,2019-05-07,15.2675,15.4075,15.2675,15.3608,329,5409,201,2218297,32.9,1.06,0.00919793966151574,False
78,2615 萬海,2019-05-08,15.2208,15.3608,15.1274,15.3142,611,9970,344,2218297,32.8,1.05,-0.006055492454973295,False
79,2615 萬海,2019-05-09,15.3142,15.3142,15.0807,15.1741,537,8736,278,2218297,32.5,1.04,-0.018124522783450513,False
80,2615 萬海,2019-05-10,15.1741,15.3142,15.034,15.2675,615,10000,268,2218297,32.7,1.05,0.0,False
81,2615 萬海,2019-05-13,15.3608,15.5009,15.3142,15.4075,1206,19932,555,2218297,18.13,1.02,0.0030402062392584565,False
82,2615 萬海,2019-05-14,15.2675,15.5943,15.1274,15.5943,1177,19420,684,2218297,18.35,1.03,0.018290214310901054,False
83,2615 萬海,2019-05-15,15.5943,15.8277,15.5943,15.7344,2087,35187,851,2218297,18.52,1.04,0.03692475995281444,漲
84,2615 萬海,2019-05-16,15.7344,16.1079,15.5943,15.9211,2487,42261,761,2218297,18.74,1.06,0.04280989028983128,漲
85,2615 萬海,2019-05-17,16.0145,16.0612,15.7344,15.8277,1580,26903,709,2218297,18.63,1.05,0.02727243225701765,False
86,2615 萬海,2019-05-20,15.8744,16.0612,15.8277,15.9678,1402,24030,628,2218297,18.79,1.06,0.023951059040803364,False
87,2615 萬海,2019-05-21,16.1079,16.388,16.0612,16.388,2934,51015,1042,2218297,19.29,1.09,0.041539556640227834,漲
88,2615 萬海,2019-05-22,16.4347,16.4814,16.2013,16.3413,1603,28017,659,2218297,19.23,1.08,0.026392648749144296,False
89,2615 萬海,2019-05-23,16.3413,16.4814,16.2479,16.4347,1659,29055,787,2218297,19.34,1.09,0.03835048680477892,漲
90,2615 萬海,2019-05-24,16.4347,16.7148,16.4347,16.7148,2184,38865,1003,2218297,19.67,1.11,0.046781648066734294,漲
91,2615 萬海,2019-05-27,16.7615,16.995,16.6215,16.8549,3984,71802,1705,2218297,19.84,1.12,0.028490358799121242,False
92,2615 萬海,2019-05-28,16.995,16.995,16.7615,16.995,2598,47046,948,2218297,20,1.13,0.0400029373428063,漲
93,2615 萬海,2019-05-29,16.9483,17.2751,16.9016,17.2751,4395,80835,2345,2218297,20.33,1.15,0.05113570676677998,漲
94,2615 萬海,2019-05-30,17.3685,17.742,17.3685,17.6019,3852,72522,1521,2218297,20.71,1.17,0.05307272596740614,漲
95,2615 萬海,2019-05-31,17.6486,17.6486,17.0417,17.6019,3988,74190,1917,2218297,20.71,1.17,0.04431945606322196,漲
96,2615 萬海,2019-06-03,17.4619,17.4619,16.5281,16.6682,6109,110312,2775,2218297,19.62,1.11,-0.019229185054427902,False
97,2615 萬海,2019-06-04,16.6682,16.9016,16.6682,16.8082,2039,36660,1041,2218297,19.78,1.12,-0.02702733992856765,False
98,2615 萬海,2019-06-05,17.0884,17.135,16.8549,16.995,1046,18998,605,2218297,20,1.13,-0.034479232355597945,跌
99,2615 萬海,2019-06-06,17.0417,17.0417,16.6215,16.7615,1921,34508,654,2218297,19.73,1.11,-0.047744845726881695,跌
100,2615 萬海,2019-06-10,16.8549,16.9016,16.6215,16.6215,2088,37326,802,2218297,19.56,1.1,-0.002801742239713811,False
101,2615 萬海,2019-06-11,16.6682,16.7615,16.5748,16.7615,777,13866,557,2218297,19.73,1.11,-0.002778405778131968,False
102,2615 萬海,2019-06-12,16.8082,16.8549,16.6215,16.7615,1003,17957,711,2218297,19.73,1.11,-0.013739335098558361,False
103,2615 萬海,2019-06-13,16.7615,17.1817,16.7615,17.1817,2973,54314,1635,2218297,20.22,1.14,0.025069355367956188,False
104,2615 萬海,2019-06-14,17.3685,17.5553,17.135,17.1817,3289,60997,1581,2218297,20.22,1.14,0.03370333604067011,漲
105,2615 萬海,2019-06-17,17.2751,17.2751,17.0884,17.2284,941,17311,579,2218297,20.27,1.14,0.027855502192524473,False
106,2615 萬海,2019-06-18,17.2284,17.3685,17.135,17.1817,1700,31307,834,2218297,20.22,1.14,0.025069355367956188,False
107,2615 萬海,2019-06-19,17.1817,17.2751,17.135,17.1817,2409,44374,1486,2218297,20.22,1.14,0.0,False
108,2615 萬海,2019-06-20,17.2284,17.2751,16.7148,16.7615,2824,51121,1305,2218297,19.73,1.11,-0.02445625287369688,False
109,2615 萬海,2019-06-21,16.8549,17.0417,16.7615,16.8082,3863,69886,1793,2218297,19.78,1.12,-0.024389960762462054,False
110,2615 萬海,2019-06-24,16.8082,17.0417,16.7615,16.9483,1876,34043,633,2218297,19.95,1.12,-0.013584220420563717,False
111,2615 萬海,2019-06-25,16.995,17.1817,16.8549,17.0417,3008,54839,1450,2218297,20.05,1.13,-0.008148204193997135,False
112,2615 萬海,2019-06-26,16.995,17.135,16.995,17.135,1420,25978,725,2218297,20.16,1.14,0.022283208543388115,False
113,2615 萬海,2019-06-27,17.1817,17.2284,17.0417,17.1817,1994,36609,1085,2218297,20.22,1.14,0.022221296748015845,False
114,2615 萬海,2019-06-28,17.1817,17.2284,16.8549,16.9016,1869,34000,679,2218297,19.89,1.12,-0.0027554385985615842,False
115,2615 萬海,2019-07-01,16.995,17.1817,16.9483,17.0417,1623,29648,570,2218297,20.05,1.13,0.0,False
116,2615 萬海,2019-07-02,17.1817,17.8354,17.135,17.8354,5861,109810,2187,2218297,20.99,1.18,0.04087540122556162,漲
117,2615 萬海,2019-07-03,17.8821,17.9288,17.6486,17.8354,4445,84671,1573,2218297,20.99,1.18,0.03804629344011365,漲
118,2615 萬海,2019-07-04,17.9288,18.1155,17.8821,17.9755,3004,57907,1144,2218297,21.15,1.19,0.06353836323188349,漲
119,2615 萬海,2019-07-05,17.9755,18.0221,17.7887,17.9755,2100,40250,778,2218297,21.15,1.19,0.0547950028459603,漲
120,2615 萬海,2019-07-08,17.9755,18.0221,17.8354,17.8821,1633,31325,543,2218297,21.04,1.19,0.002618388149410795,False
121,2615 萬海,2019-07-09,17.8821,17.9288,17.742,17.8821,2125,40649,972,2218297,21.04,1.19,0.002618388149410795,False
122,2615 萬海,2019-07-10,17.8821,18.0688,17.8821,17.9755,2498,48131,1094,2218297,21.15,1.19,0.0,False
123,2615 萬海,2019-07-11,18.2089,18.2089,18.0221,18.1622,4310,83800,1418,2218297,21.37,1.21,0.010386359211148414,False
124,2615 萬海,2019-07-12,18.3122,18.3604,18.2158,18.3122,2179,41343,826,2218297,20.88,1.18,0.024051984945839665,False
125,2615 萬海,2019-07-15,18.3122,18.3122,17.9749,18.1195,1921,36166,832,2218297,20.66,1.16,0.013275845678080168,False
126,2615 萬海,2019-07-16,18.1195,18.264,18.0231,18.2158,1364,25717,413,2218297,20.77,1.17,0.013368195599566148,False
127,2615 萬海,2019-07-17,18.2158,18.2158,18.0231,18.1195,1279,24017,722,2218297,20.66,1.16,-0.0023510367686733966,False
128,2615 萬海,2019-07-18,18.3122,18.5532,18.2158,18.3122,2023,38624,835,2218297,20.88,1.18,0.0,False
129,2615 萬海,2019-07-19,18.3122,18.4568,18.264,18.3122,1709,32535,641,2218297,20.88,1.18,0.010634951295565668,False
130,2615 萬海,2019-07-22,18.3122,18.8423,18.3122,18.5532,4579,88472,1385,2218297,21.15,1.19,0.018522381668661204,False
131,2615 萬海,2019-07-23,18.7941,19.1314,18.6977,18.8423,7026,138096,2293,2218297,21.48,1.21,0.039890725461519526,漲
132,2615 萬海,2019-07-24,19.1796,19.8543,19.0351,19.6615,13824,280600,4576,2218297,22.42,1.26,0.07368311835825293,漲
133,2615 萬海,2019-07-25,19.6615,21.2518,19.276,21.1072,20265,433509,6665,2218297,24.07,1.36,0.1526304867793055,漲
134,2615 萬海,2019-07-26,21.1554,22.5529,20.8663,21.1072,21061,473843,8359,2218297,24.07,1.36,0.13765819373477342,漲
135,2615 萬海,2019-07-29,21.4928,21.541,20.529,21.3,9449,205953,3331,2218297,24.29,1.37,0.13043524410501897,漲
136,2615 萬海,2019-07-30,21.1554,21.2518,20.3362,20.4808,6404,137487,2399,2218297,23.35,1.32,0.041670269308038466,漲
137,2615 萬海,2019-07-31,20.4808,20.6735,19.8543,19.9989,5707,119332,2252,2218297,22.8,1.29,-0.05250814887810794,跌
138,2615 萬海,2019-08-01,19.9989,20.6253,19.9507,20.0953,7619,160450,2882,2218297,22.91,1.29,-0.04794098696179489,跌
139,2615 萬海,2019-08-02,20.0471,21.0109,19.5652,21.0109,14044,300879,4520,2218297,23.96,1.35,-0.013572769953051702,False
140,2615 萬海,2019-08-05,21.1554,21.6855,20.288,20.6253,8145,177961,3640,2218297,23.52,1.33,0.007055388461388264,False
141,2615 萬海,2019-08-06,19.9025,20.3362,19.7097,19.8061,6731,139610,2633,2218297,22.58,1.27,-0.00964053022916252,False
142,2615 萬海,2019-08-07,19.8543,20.1434,19.4206,19.7579,4420,90188,2143,2218297,22.53,1.27,-0.016789995670629568,False
143,2615 萬海,2019-08-08,19.9507,20.8181,19.6615,20.6253,8041,169194,3042,2218297,23.52,1.33,-0.018352379003279257,False
144,2615 萬海,2019-08-12,20.6253,20.6735,19.8061,19.9025,4341,90591,1605,2218297,22.69,1.28,-0.03504433874901211,跌
145,2615 萬海,2019-08-13,19.7579,20.1916,19.7097,19.8543,3693,76242,1591,2218297,22.64,1.28,0.002433593690832511,False
146,2615 萬海,2019-08-14,20.4326,20.529,20.0953,20.288,3922,82667,1890,2218297,18.96,1.32,0.026829774419346232,False
147,2615 萬海,2019-08-15,19.7579,19.9025,18.9869,19.0833,6721,135496,2834,2218297,17.84,1.24,-0.07476254890837943,跌
148,2615 萬海,2019-08-16,19.0351,19.0833,18.505,18.8423,5297,103486,2477,2218297,17.61,1.23,-0.05326968973747008,跌
149,2615 萬海,2019-08-19,18.9869,19.1796,18.3122,18.4568,6214,119769,2782,2218297,17.25,1.2,-0.07038777494044099,跌
150,2615 萬海,2019-08-20,18.4086,18.6495,18.0231,18.0713,4766,89682,2144,2218297,16.89,1.18,-0.10926163249211354,跌
151,2615 萬海,2019-08-21,18.0231,18.8423,17.9267,18.6014,6031,116188,2909,2218297,17.39,1.21,-0.025252445855800595,False
152,2615 萬海,2019-08-22,18.5532,18.6977,17.9749,18.0713,4747,89555,2493,2218297,16.89,1.18,-0.040918571511970446,跌
153,2615 萬海,2019-08-23,18.0713,18.1195,17.7339,17.9267,2923,54329,1250,2218297,16.76,1.17,-0.028721121754583724,False
154,2615 萬海,2019-08-26,17.6376,18.6495,17.6376,18.0713,5677,108184,2725,2218297,16.89,1.18,0.0,False
155,2615 萬海,2019-08-27,18.1676,18.4086,18.0231,18.1195,3668,69414,1450,2218297,16.94,1.18,-0.025906652187469924,False
156,2615 萬海,2019-08-28,18.1676,18.3604,18.0713,18.1195,1721,32513,703,2218297,16.94,1.18,0.0026672126521057036,False
157,2615 萬海,2019-08-29,18.3122,18.505,18.3122,18.3122,2695,51376,1080,2218297,17.12,1.19,0.021504236697217023,False
158,2615 萬海,2019-08-30,18.505,18.505,18.3122,18.3122,3073,58572,1054,2218297,17.12,1.19,0.013330529624321432,False
159,2615 萬海,2019-09-02,18.3122,18.5532,18.3122,18.4568,2199,42040,873,2218297,17.25,1.2,0.01861530395430352,False
160,2615 萬海,2019-09-03,18.5532,19.4688,18.5532,19.4688,10237,203903,3657,2218297,18.2,1.27,0.07446673473329855,漲
161,2615 萬海,2019-09-04,19.7097,19.8543,19.276,19.4206,7497,151700,3039,2218297,18.15,1.27,0.06052795404156789,漲
162,2615 萬海,2019-09-05,19.517,19.517,18.9869,19.0351,3577,71018,1384,2218297,17.79,1.24,0.039476414630683326,漲
163,2615 萬海,2019-09-06,19.0833,19.2278,18.9387,19.0351,1813,35863,736,2218297,17.79,1.24,0.03133262537384588,漲
164,2615 萬海,2019-09-09,19.0833,19.2278,19.0833,19.1796,1210,24038,524,2218297,17.93,1.25,-0.014854536489151924,False
165,2615 萬海,2019-09-10,19.1796,19.1796,18.505,18.505,3950,76877,1771,2218297,17.3,1.21,-0.04714581423848909,跌
166,2615 萬海,2019-09-11,18.505,18.6495,18.1195,18.1676,3991,75757,1891,2218297,16.98,1.18,-0.04557370331650476,跌
167,2615 萬海,2019-09-12,18.2158,18.505,18.2158,18.4568,1373,26137,692,2218297,17.25,1.2,-0.030380717726725823,跌
168,2615 萬海,2019-09-16,18.3604,18.4086,18.1195,18.2158,1510,28553,749,2218297,17.03,1.19,-0.05025130868214139,跌
169,2615 萬海,2019-09-17,18.1195,18.4568,18.0713,18.4086,1439,27252,611,2218297,17.21,1.2,-0.005209402864090741,False
170,2615 萬海,2019-09-18,18.4086,18.505,18.3122,18.3122,1301,24897,845,2218297,17.12,1.19,0.007959224113256594,False
171,2615 萬海,2019-09-19,18.4086,18.4568,18.3122,18.3604,608,11597,316,2218297,17.16,1.2,-0.005223007238524701,False
172,2615 萬海,2019-09-20,18.3604,18.3604,18.1676,18.1676,3050,57596,607,2218297,16.98,1.18,-0.0026460545240945413,False
173,2615 萬海,2019-09-23,18.2158,18.3122,18.1195,18.1195,935,17623,462,2218297,16.94,1.18,-0.015704616320632817,False
174,2615 萬海,2019-09-24,18.1195,18.1195,17.8785,18.0713,1161,21747,618,2218297,16.89,1.18,-0.013155164316685045,False
175,2615 萬海,2019-09-25,18.0713,18.1676,18.0231,18.1676,1180,22157,552,2218297,16.98,1.18,-0.010500860547700394,False
176,2615 萬海,2019-09-26,18.1676,18.2158,17.8785,17.8785,1441,26883,714,2218297,16.71,1.17,-0.015912943922147187,False
177,2615 萬海,2019-09-27,17.8785,18.0231,17.493,17.5894,2306,42298,984,2218297,16.44,1.15,-0.029255774165953662,False
178,2615 萬海,2019-10-01,17.6857,17.7821,17.493,17.5894,1483,27126,643,2218297,16.44,1.15,-0.02666659288485054,False
179,2615 萬海,2019-10-02,17.5412,17.6857,17.493,17.6857,810,14822,351,2218297,16.53,1.15,-0.026525242739822517,False
180,2615 萬海,2019-10-03,17.5412,17.6857,17.493,17.5412,1361,24874,493,2218297,16.4,1.14,-0.018866235981765754,False
181,2615 萬海,2019-10-04,17.5894,17.6376,17.0111,17.0593,3822,68203,1404,2218297,15.95,1.11,-0.030137469157560853,跌
182,2615 萬海,2019-10-07,17.1557,17.3966,17.0111,17.3484,1629,29126,650,2218297,16.22,1.13,-0.01370143381809497,False
183,2615 萬海,2019-10-08,17.3484,17.3484,17.1075,17.2038,880,15744,439,2218297,16.08,1.12,-0.02724800262358852,False
184,2615 萬海,2019-10-09,17.1075,17.2038,16.8665,17.1557,2861,50704,1098,2218297,16.04,1.12,-0.021976831687683877,False
185,2615 萬海,2019-10-14,17.3484,17.4448,17.2038,17.3966,1455,26203,636,2218297,16.26,1.13,0.019772206362511886,False
186,2615 萬海,2019-10-15,17.3966,17.3966,17.1557,17.252,1102,19730,441,2218297,16.13,1.12,-0.005556708399622023,False
187,2615 萬海,2019-10-16,17.3484,17.3484,17.0111,17.1557,2321,41242,1111,2218297,16.04,1.12,-0.002795893930410815,False
188,2615 萬海,2019-10-17,17.2038,17.2038,16.9147,17.0111,1874,33104,920,2218297,15.9,1.11,-0.008428685509772292,False
189,2615 萬海,2019-10-18,17.0593,17.252,16.9629,17.252,1922,34192,763,2218297,16.13,1.12,-0.008311969005437873,False
190,2615 萬海,2019-10-21,17.252,17.5894,17.252,17.493,1675,30365,797,2218297,16.35,1.14,0.013969394852770675,False
191,2615 萬海,2019-10-22,17.6376,17.6376,17.493,17.5894,1356,24707,507,2218297,16.44,1.15,0.025280227562850935,False
192,2615 萬海,2019-10-23,17.6376,17.6376,17.3484,17.4448,2247,40633,1035,2218297,16.31,1.14,0.025495117893610746,False
193,2615 萬海,2019-10-24,17.3966,17.7821,17.3484,17.7339,2307,42148,749,2218297,16.58,1.16,0.027932993276141873,False
194,2615 萬海,2019-10-25,17.7821,18.1195,17.6857,17.9267,2959,55024,980,2218297,16.76,1.17,0.02479277425255827,False
195,2615 萬海,2019-10-28,17.9749,17.9749,17.7821,17.9749,1675,31140,523,2218297,16.8,1.17,0.02191660886670383,False
196,2615 萬海,2019-10-29,17.9749,17.9749,17.6376,17.6857,1566,28941,585,2218297,16.53,1.15,0.013809272677244789,False
197,2615 萬海,2019-10-30,17.7339,17.7339,17.5412,17.6857,866,15833,301,2218297,16.53,1.15,-0.002717958260732146,False
198,2615 萬海,2019-10-31,17.6857,17.6857,17.4448,17.493,1202,21853,408,2218297,16.35,1.14,-0.02419296356830882,False
199,2615 萬海,2019-11-01,17.493,17.6376,17.4448,17.5894,921,16766,278,2218297,16.44,1.15,-0.021446572720849648,False
200,2615 萬海,2019-11-04,17.5894,17.8303,17.5894,17.8303,1503,27630,622,2218297,16.67,1.16,0.008176097072776339,False
201,2615 萬海,2019-11-05,17.8303,17.9267,17.5412,17.9267,2079,38316,580,2218297,16.76,1.17,0.013626828454627165,False
202,2615 萬海,2019-11-06,17.8785,17.9749,17.8303,17.8303,1150,21330,350,2218297,16.67,1.16,0.01928199851369134,False
203,2615 萬海,2019-11-07,17.8303,17.8303,17.5412,17.5894,1057,19359,454,2218297,16.44,1.15,0.0,False
204,2615 萬海,2019-11-08,17.5894,17.7339,17.493,17.7339,554,10130,253,2218297,16.58,1.16,-0.005406527091524131,False
205,2615 萬海,2019-11-11,17.7339,17.7339,17.3484,17.4448,1139,20637,425,2218297,16.31,1.14,-0.026881690439400422,False
206,2615 萬海,2019-11-12,17.4448,17.493,17.3484,17.4448,1034,18680,688,2218297,16.31,1.14,-0.02162049993550307,False
207,2615 萬海,2019-11-13,17.3966,17.5412,17.3002,17.5412,882,15939,501,2218297,16.4,1.14,-0.0027402867636190744,False
208,2615 萬海,2019-11-14,17.5412,17.5412,17.3002,17.493,1104,19920,563,2218297,15.13,1.12,-0.013584152386107958,False
